QTY,Name,Type,URL
4,索罗亚,Pokémon,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS4.5C/034.png
4,索罗亚克,Pokémon,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS4.5C/035.png
3,泡沫栗鼠,Pokémon,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS1bC/111.png
3,奇诺栗鼠,Pokémon,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS1bC/112.png
1,丰蜜龙,Pokémon,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS4bC/105.png
1,苹裹龙,Pokémon,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS4bC/104.png
1,结草贵妇,Pokémon,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS5bC/070.png
1,结草贵妇,Pokémon,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS5bC/091.png
1,大狼犬,Pokémon,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS5aC/081.png
1,呆壳兽,Pokémon,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS5bC/040.png
1,具甲武者,Pokémon,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS1bC/026.png
1,玛纳霏,Pokémon,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS5bC/052.png
1,七夕青鸟,Pokémon,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS1bC/107.png
2,芭内特博士,Trainer,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS4bC/127.png
2,博士的研究,Trainer,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS4DaC/403.png
2,火夏,Trainer,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS5DC/147.png
2,聂梓,Trainer,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS2bC/110.png
1,滨名的后援,Trainer,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS5bC/125.png
1,老大的指令,Trainer,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS4DaC/406.png
4,等级球,Trainer,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS3bC/107.png
3,进化熏香,Trainer,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CSAC/011.png
2,高级球,Trainer,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS4DaC/375.png
2,救援行李箱,Trainer,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS4aC/120.png
2,普通钓竿,Trainer,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CSAC/014.png
1,通顶雪道,Trainer,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS3.5C/063.png
1,超群眼镜,Trainer,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS5aC/118.png
1,讲究腰带,Trainer,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CSNC/018.png
1,气球,Trainer,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CSAC/017.png
4,双子能量,Energy,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS1bC/136.png
3,捕获能量,Energy,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CS1.5C/055.png
3,双重涡轮能量,Energy,https://miku-obs.obs.cn-north-4.myhuaweicloud.com/ptcg/img/CSNC/024.png
